booking_id,guest_id,room_id,room_number,room_type,booking_date,check_in,check_out,nights,lead_time_days,adults,children,booking_month,weekday,season,channel,nationality,breakfast,upgraded,member_tier_at_booking,status,cancel_date,rate_per_night,room_charge,extra_charge,discount,service_charge,vat,total_price,commission,net_revenue
459,342,2,102,Standard,2025-02-23,2025-04-01,2025-04-03,2,37,1,0,2025-04,Tuesday,Normal,Website,Japanese,1,0,Regular,CHECKED_OUT,,1288.0,2576.0,700,0.0,327.6,252.25,3855.85,77.12,3778.73
460,343,6,106,Standard,2025-02-23,2025-03-12,2025-03-13,1,17,2,0,2025-03,Wednesday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,49.43,2422.27
461,344,10,110,Deluxe,2025-02-23,2025-02-28,2025-03-01,1,5,2,0,2025-02,Friday,High,Website,Malaysian,1,0,Regular,CHECKED_OUT,,3025.0,3025.0,700,0.0,372.5,286.83,4384.32,87.69,4296.64
462,345,4,104,Standard,2025-02-23,2025-05-13,2025-05-15,2,79,1,0,2025-05,Tuesday,Low,OTA,German,0,0,Regular,CANCELLED,2025-05-09,1159.2,2318.4,0,0.0,231.84,178.52,2728.76,409.31,2319.44
463,346,11,201,Deluxe,2025-02-24,2025-03-15,2025-03-17,2,19,1,0,2025-03,Saturday,Normal,Phone,British,0,0,Regular,CHECKED_OUT,,2024.0,4048.0,0,0.0,404.8,311.7,4764.5,0.0,4764.5
464,347,5,105,Standard,2025-02-24,2025-04-01,2025-04-06,5,36,1,0,2025-04,Tuesday,Normal,OTA,Korean,1,0,Regular,CHECKED_OUT,,1400.0,7000.0,1750,0.0,875.0,673.75,10298.75,1544.81,8753.94
465,328,13,203,Suite,2025-02-25,2025-03-23,2025-04-03,11,26,2,2,2025-03,Sunday,Normal,OTA,Australian,1,1,Regular,CHECKED_OUT,,4200.0,46200.0,7700,0.0,5390.0,4150.3,63440.3,9516.05,53924.26
466,348,6,106,Standard,2025-02-25,2025-03-03,2025-03-04,1,6,1,0,2025-03,Monday,Normal,OTA,American,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
467,349,12,202,Suite,2025-02-25,2025-03-08,2025-03-09,1,11,2,0,2025-03,Saturday,Normal,OTA,Chinese,0,0,Regular,CANCELLED,2025-03-08,5040.0,5040.0,0,0.0,504.0,388.08,5932.08,889.81,5042.27
468,200,2,102,Standard,2025-02-25,2025-04-10,2025-04-17,7,44,1,0,2025-04,Thursday,Normal,Website,German,0,0,Regular,CHECKED_OUT,,1288.0,9016.0,0,0.0,901.6,694.23,10611.83,212.24,10399.6
469,350,4,104,Standard,2025-02-25,2025-05-15,2025-05-26,11,79,1,0,2025-05,Thursday,Low,OTA,American,0,0,Regular,CHECKED_OUT,,1159.2,12751.2,0,0.0,1275.12,981.84,15008.16,2251.22,12756.94
470,327,8,108,Deluxe,2025-02-25,2025-03-21,2025-03-22,1,24,2,0,2025-03,Friday,Normal,OTA,Russian,1,0,Regular,CANCELLED,2025-02-28,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,512.0,2901.31
471,351,1,101,Standard,2025-02-25,2025-02-25,2025-02-26,1,0,2,0,2025-02,Tuesday,High,Phone,Thai,0,0,Regular,CHECKED_OUT,,1750.0,1750.0,0,0.0,175.0,134.75,2059.75,0.0,2059.75
472,96,5,105,Standard,2025-02-25,2025-03-22,2025-03-24,2,25,1,0,2025-03,Saturday,Normal,Phone,Malaysian,0,0,Regular,CHECKED_OUT,,1400.0,2800.0,0,0.0,280.0,215.6,3295.6,0.0,3295.6
473,352,2,102,Standard,2025-02-25,2025-03-14,2025-03-15,1,17,1,0,2025-03,Friday,Normal,Website,Chinese,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,32.96,1614.84
474,353,12,202,Suite,2025-02-26,2025-03-20,2025-03-22,2,22,2,2,2025-03,Thursday,Normal,Phone,Japanese,0,1,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,0.0,9886.8
475,354,2,102,Standard,2025-02-26,2025-03-06,2025-03-07,1,8,2,0,2025-03,Thursday,Normal,Phone,Malaysian,1,0,Regular,CHECKED_OUT,,1288.0,1288.0,700,0.0,198.8,153.08,2339.88,0.0,2339.88
476,235,9,109,Deluxe,2025-02-26,2025-03-02,2025-03-04,2,4,2,0,2025-03,Sunday,Normal,OTA,Malaysian,0,0,Regular,CHECKED_OUT,,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
477,355,12,202,Suite,2025-02-26,2025-04-04,2025-04-07,3,37,2,1,2025-04,Friday,Normal,Website,Singaporean,1,1,Regular,CHECKED_OUT,,4200.0,12600.0,2100,0.0,1470.0,1131.9,17301.9,346.04,16955.86
478,356,8,108,Deluxe,2025-02-26,2025-03-16,2025-03-19,3,18,2,0,2025-03,Sunday,Normal,OTA,Korean,0,0,Regular,CHECKED_OUT,,2024.0,6072.0,0,0.0,607.2,467.54,7146.74,1072.01,6074.73
479,357,2,102,Standard,2025-02-26,2025-02-28,2025-03-03,3,2,2,0,2025-02,Friday,High,OTA,Australian,0,0,Regular,CHECKED_OUT,,2100.0,6300.0,0,0.0,630.0,485.1,7415.1,1112.27,6302.84
480,358,7,107,Deluxe,2025-02-27,2025-03-06,2025-03-07,1,7,1,0,2025-03,Thursday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,2024.0,2024.0,0,0.0,202.4,155.85,2382.25,47.64,2334.6
481,359,3,103,Standard,2025-02-27,2025-03-14,2025-03-15,1,15,2,0,2025-03,Friday,Normal,OTA,Australian,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,370.75,2100.94
482,360,14,204,Family,2025-02-27,2025-03-31,2025-04-01,1,32,2,1,2025-03,Monday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,3000.0,3000.0,0,0.0,300.0,231.0,3531.0,529.65,3001.35
483,361,14,204,Family,2025-02-27,2025-03-03,2025-03-06,3,4,3,0,2025-03,Monday,Normal,Phone,Chinese,0,0,Regular,CHECKED_OUT,,3300.0,9900.0,0,0.0,990.0,762.3,11652.3,0.0,11652.3
484,203,3,103,Standard,2025-02-27,2025-03-31,2025-04-02,2,32,2,0,2025-03,Monday,Normal,Website,Indian,0,0,Regular,CHECKED_OUT,,1400.0,2800.0,0,0.0,280.0,215.6,3295.6,65.91,3229.69
485,362,5,105,Standard,2025-02-27,2025-03-19,2025-03-20,1,20,2,1,2025-03,Wednesday,Normal,Website,Japanese,0,0,Regular,CHECKED_OUT,,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,32.96,1614.84
486,363,5,105,Standard,2025-02-27,2025-06-20,2025-06-23,3,113,2,0,2025-06,Friday,Low,OTA,American,1,0,Regular,CANCELLED,2025-05-10,1159.2,3477.6,2100,0.0,557.76,429.48,6564.84,984.73,5580.11
487,364,9,109,Deluxe,2025-02-27,2025-02-27,2025-02-28,1,0,2,0,2025-02,Thursday,High,OTA,Thai,1,0,Regular,CHECKED_OUT,,3025.0,3025.0,700,0.0,372.5,286.83,4384.32,657.65,3726.68
488,365,6,106,Standard,2025-02-28,2025-03-20,2025-03-26,6,20,2,2,2025-03,Thursday,Normal,OTA,Singaporean,0,0,Regular,CHECKED_OUT,,1400.0,8400.0,0,0.0,840.0,646.8,9886.8,1483.02,8403.78
489,340,10,110,Deluxe,2025-03-01,2025-03-29,2025-04-01,3,28,2,0,2025-03,Saturday,Normal,OTA,Singaporean,1,0,Regular,CHECKED_OUT,,2024.0,6072.0,2100,0.0,817.2,629.24,9618.44,1442.77,8175.68
490,366,6,106,Standard,2025-03-01,2025-03-02,2025-03-03,1,1,1,0,2025-03,Sunday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1540.0,1540.0,350,0.0,189.0,145.53,2224.53,44.49,2180.04
491,367,14,204,Family,2025-03-01,2025-03-14,2025-03-15,1,13,2,2,2025-03,Friday,Normal,Website,Singaporean,0,0,Regular,CHECKED_OUT,,3000.0,3000.0,0,0.0,300.0,231.0,3531.0,70.62,3460.38
492,368,3,103,Standard,2025-03-01,2025-03-23,2025-03-25,2,22,1,0,2025-03,Sunday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1400.0,2800.0,700,0.0,350.0,269.5,4119.5,617.92,3501.57
493,369,2,102,Standard,2025-03-01,2025-03-09,2025-03-10,1,8,1,0,2025-03,Sunday,Normal,Website,British,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,350,0.0,175.0,134.75,2059.75,41.2,2018.56
494,370,13,203,Suite,2025-03-02,2025-04-19,2025-04-20,1,48,2,0,2025-04,Saturday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,3864.0,3864.0,0,0.0,386.4,297.53,4547.93,682.19,3865.74
495,371,13,203,Suite,2025-03-02,2025-03-14,2025-03-15,1,12,2,1,2025-03,Friday,Normal,Phone,Thai,0,1,Regular,CHECKED_OUT,,4200.0,4200.0,0,0.0,420.0,323.4,4943.4,0.0,4943.4
496,372,2,102,Standard,2025-03-02,2025-04-04,2025-04-10,6,33,2,0,2025-04,Friday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,1400.0,8400.0,0,0.0,840.0,646.8,9886.8,197.74,9689.06
497,373,10,110,Deluxe,2025-03-03,2025-04-04,2025-04-05,1,32,2,0,2025-04,Friday,Normal,Phone,Thai,0,1,Regular,CHECKED_OUT,,2420.0,2420.0,0,0.0,242.0,186.34,2848.34,0.0,2848.34
498,374,11,201,Deluxe,2025-03-03,2025-03-03,2025-03-05,2,0,1,0,2025-03,Monday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2420.0,4840.0,0,0.0,484.0,372.68,5696.68,854.5,4842.18
499,375,7,107,Deluxe,2025-03-03,2025-03-03,2025-03-05,2,0,2,0,2025-03,Monday,Normal,OTA,Malaysian,1,0,Regular,CHECKED_OUT,,2640.0,5280.0,1400,0.0,668.0,514.36,7862.36,1179.35,6683.01
500,376,14,204,Family,2025-03-03,2025-06-24,2025-06-25,1,113,2,1,2025-06,Tuesday,Low,Website,Russian,1,0,Regular,CHECKED_OUT,,2484.0,2484.0,700,0.0,318.4,245.17,3747.57,74.95,3672.62
501,377,10,110,Deluxe,2025-03-04,2025-03-18,2025-03-19,1,14,2,0,2025-03,Tuesday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,388.41,2200.99
502,378,2,102,Standard,2025-03-04,2025-03-10,2025-03-12,2,6,1,0,2025-03,Monday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,1540.0,3080.0,700,0.0,378.0,291.06,4449.06,667.36,3781.7
503,238,7,107,Deluxe,2025-03-04,2025-03-21,2025-03-22,1,17,2,0,2025-03,Friday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,0.0,2589.4
504,291,5,105,Standard,2025-03-04,2025-03-20,2025-03-22,2,16,2,0,2025-03,Thursday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,1540.0,3080.0,0,0.0,308.0,237.16,3625.16,0.0,3625.16
505,379,11,201,Deluxe,2025-03-04,2025-04-30,2025-05-09,9,57,2,0,2025-04,Wednesday,Normal,Phone,German,1,0,Regular,CHECKED_OUT,,2024.0,18216.0,6300,0.0,2451.6,1887.73,28855.33,0.0,28855.33
506,380,9,109,Deluxe,2025-03-05,2025-04-26,2025-04-29,3,52,2,0,2025-04,Saturday,Normal,Phone,Russian,1,0,Regular,CHECKED_OUT,,2024.0,6072.0,2100,0.0,817.2,629.24,9618.44,0.0,9618.44
507,381,14,204,Family,2025-03-05,2025-03-27,2025-03-28,1,22,2,1,2025-03,Thursday,Normal,Phone,Thai,1,0,Regular,CHECKED_OUT,,3000.0,3000.0,700,0.0,370.0,284.9,4354.9,0.0,4354.9
508,107,3,103,Standard,2025-03-06,2025-04-26,2025-05-05,9,51,1,0,2025-04,Saturday,Normal,OTA,German,1,0,Regular,CHECKED_OUT,,1288.0,11592.0,3150,0.0,1474.2,1135.13,17351.33,2602.7,14748.63
509,382,7,107,Deluxe,2025-03-06,2025-03-13,2025-03-15,2,7,2,0,2025-03,Thursday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,2200.0,4400.0,1400,0.0,580.0,446.6,6826.6,1023.99,5802.61
510,383,10,110,Deluxe,2025-03-06,2025-03-28,2025-03-29,1,22,2,2,2025-03,Friday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,68.27,3345.03
511,384,14,204,Family,2025-03-06,2025-03-20,2025-03-21,1,14,1,0,2025-03,Thursday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,3300.0,3300.0,0,0.0,330.0,254.1,3884.1,0.0,3884.1
512,385,15,205,Family,2025-03-06,2025-05-10,2025-05-14,4,65,2,2,2025-05,Saturday,Low,OTA,Korean,0,0,Regular,CHECKED_OUT,,2484.0,9936.0,0,0.0,993.6,765.07,11694.67,1754.2,9940.47
513,386,7,107,Deluxe,2025-03-06,2025-03-08,2025-03-10,2,2,2,0,2025-03,Saturday,Normal,Website,Indian,0,0,Regular,CHECKED_OUT,,2640.0,5280.0,0,0.0,528.0,406.56,6214.56,124.29,6090.27
514,387,14,204,Family,2025-03-07,2025-03-13,2025-03-14,1,6,3,0,2025-03,Thursday,Normal,OTA,Thai,1,0,Regular,CANCELLED,2025-03-11,3000.0,3000.0,1050,0.0,405.0,311.85,4766.85,715.03,4051.82
515,388,3,103,Standard,2025-03-07,2025-03-21,2025-03-23,2,14,2,0,2025-03,Friday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1540.0,3080.0,0,0.0,308.0,237.16,3625.16,543.77,3081.39
516,389,12,202,Suite,2025-03-07,2025-03-24,2025-03-26,2,17,2,1,2025-03,Monday,Normal,Website,Indian,0,0,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,197.74,9689.06
517,390,11,201,Deluxe,2025-03-07,2025-03-14,2025-03-15,1,7,2,0,2025-03,Friday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,2420.0,2420.0,0,0.0,242.0,186.34,2848.34,56.97,2791.37
518,309,1,101,Standard,2025-03-07,2025-03-07,2025-03-08,1,0,1,0,2025-03,Friday,Normal,Phone,Indian,0,0,Regular,CHECKED_OUT,,1540.0,1540.0,0,0.0,154.0,118.58,1812.58,0.0,1812.58
519,391,1,101,Standard,2025-03-07,2025-03-22,2025-03-24,2,15,1,0,2025-03,Saturday,Normal,Website,Russian,0,0,Regular,CHECKED_OUT,,1400.0,2800.0,0,0.0,280.0,215.6,3295.6,65.91,3229.69
520,392,3,103,Standard,2025-03-07,2025-05-11,2025-05-16,5,65,1,0,2025-05,Sunday,Low,Website,Chinese,0,0,Regular,CHECKED_OUT,,1159.2,5796.0,0,0.0,579.6,446.29,6821.89,136.44,6685.45
521,393,7,107,Deluxe,2025-03-07,2025-03-26,2025-03-28,2,19,2,0,2025-03,Wednesday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,2200.0,4400.0,0,0.0,440.0,338.8,5178.8,776.82,4401.98
522,394,8,108,Deluxe,2025-03-07,2025-04-13,2025-04-15,2,37,2,0,2025-04,Sunday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,2024.0,4048.0,1400,0.0,544.8,419.5,6412.3,961.84,5450.45
523,395,8,108,Deluxe,2025-03-07,2025-03-14,2025-03-15,1,7,3,0,2025-03,Friday,Normal,Phone,Thai,0,0,Regular,CHECKED_OUT,,2420.0,2420.0,0,0.0,242.0,186.34,2848.34,0.0,2848.34
524,171,13,203,Suite,2025-03-08,2025-03-17,2025-03-22,5,9,2,1,2025-03,Monday,Normal,OTA,Thai,0,1,Regular,CHECKED_OUT,,3864.0,19320.0,0,0.0,1932.0,1487.64,22739.64,3410.95,19328.69
525,396,1,101,Standard,2025-03-08,2025-03-16,2025-03-18,2,8,2,0,2025-03,Sunday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,1288.0,2576.0,1400,0.0,397.6,306.15,4679.75,701.96,3977.79
526,397,7,107,Deluxe,2025-03-08,2025-03-23,2025-03-25,2,15,2,0,2025-03,Sunday,Normal,OTA,Chinese,1,1,Regular,CHECKED_OUT,,2420.0,4840.0,1400,0.0,624.0,480.48,7344.48,1101.67,6242.81
527,81,1,101,Standard,2025-03-08,2025-04-22,2025-04-27,5,45,2,0,2025-04,Tuesday,Normal,OTA,American,1,0,Regular,CHECKED_OUT,,1288.0,6440.0,3500,0.0,994.0,765.38,11699.38,1754.91,9944.47
528,22,3,103,Standard,2025-03-08,2025-03-27,2025-03-30,3,19,1,0,2025-03,Thursday,Normal,OTA,German,0,0,Regular,CHECKED_OUT,,1540.0,4620.0,0,0.0,462.0,355.74,5437.74,815.66,4622.08
529,398,14,204,Family,2025-03-08,2025-03-18,2025-03-19,1,10,2,1,2025-03,Tuesday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,3000.0,3000.0,0,0.0,300.0,231.0,3531.0,529.65,3001.35
530,289,14,204,Family,2025-03-08,2025-04-01,2025-04-05,4,24,2,0,2025-04,Tuesday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,3000.0,12000.0,0,0.0,1200.0,924.0,14124.0,2118.6,12005.4
531,399,9,109,Deluxe,2025-03-09,2025-04-23,2025-04-25,2,45,2,0,2025-04,Wednesday,Normal,Phone,Malaysian,0,0,Regular,CHECKED_OUT,,2024.0,4048.0,0,0.0,404.8,311.7,4764.5,0.0,4764.5
532,400,8,108,Deluxe,2025-03-09,2025-04-12,2025-04-13,1,34,2,0,2025-04,Saturday,Normal,OTA,Indian,0,0,Regular,CHECKED_OUT,,2024.0,2024.0,0,0.0,202.4,155.85,2382.25,357.34,2024.91
533,401,5,105,Standard,2025-03-09,2025-04-17,2025-04-18,1,39,1,0,2025-04,Thursday,Normal,OTA,Chinese,0,0,Regular,CHECKED_OUT,,1288.0,1288.0,0,0.0,128.8,99.18,1515.98,227.4,1288.58
534,402,7,107,Deluxe,2025-03-09,2025-05-04,2025-05-08,4,56,2,0,2025-05,Sunday,Low,OTA,Russian,0,0,Regular,CHECKED_OUT,,1821.6,7286.4,0,0.0,728.64,561.05,8576.09,1286.41,7289.68
535,403,8,108,Deluxe,2025-03-09,2025-06-09,2025-06-10,1,92,1,0,2025-06,Monday,Low,OTA,Russian,1,0,Regular,CHECKED_OUT,,1821.6,1821.6,350,0.0,217.16,167.21,2555.97,383.4,2172.58
536,404,3,103,Standard,2025-03-10,2025-03-26,2025-03-27,1,16,2,0,2025-03,Wednesday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,1400.0,1400.0,700,0.0,210.0,161.7,2471.7,49.43,2422.27
537,405,1,101,Standard,2025-03-10,2025-03-14,2025-03-16,2,4,2,0,2025-03,Friday,Normal,Website,Thai,0,0,Regular,CHECKED_OUT,,1680.0,3360.0,0,0.0,336.0,258.72,3954.72,79.09,3875.63
538,406,11,201,Deluxe,2025-03-10,2025-05-09,2025-05-14,5,60,2,0,2025-05,Friday,Low,Phone,Indian,1,0,Regular,CANCELLED,2025-04-24,1821.6,9108.0,3500,0.0,1260.8,970.82,14839.62,0.0,14839.62
539,407,14,204,Family,2025-03-10,2025-03-19,2025-03-20,1,9,3,0,2025-03,Wednesday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,3300.0,3300.0,1050,0.0,435.0,334.95,5119.95,767.99,4351.96
540,408,14,204,Family,2025-03-11,2025-05-10,2025-05-11,1,60,3,0,2025-05,Saturday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2484.0,2484.0,1050,0.0,353.4,272.12,4159.52,623.93,3535.59
541,409,14,204,Family,2025-03-11,2025-03-15,2025-03-16,1,4,3,0,2025-03,Saturday,Normal,OTA,Australian,1,0,Regular,CHECKED_OUT,,3000.0,3000.0,1050,0.0,405.0,311.85,4766.85,715.03,4051.82
542,410,10,110,Deluxe,2025-03-11,2025-03-22,2025-03-23,1,11,2,0,2025-03,Saturday,Normal,Website,Thai,0,1,Regular,CHECKED_OUT,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,51.79,2537.61
543,411,7,107,Deluxe,2025-03-11,2025-05-17,2025-05-21,4,67,2,0,2025-05,Saturday,Low,Website,British,1,0,Regular,CHECKED_OUT,,1821.6,7286.4,2800,0.0,1008.64,776.65,11871.69,237.43,11634.26
544,412,14,204,Family,2025-03-11,2025-04-21,2025-04-22,1,41,2,2,2025-04,Monday,Normal,Phone,Malaysian,0,0,Regular,CHECKED_OUT,,2760.0,2760.0,0,0.0,276.0,212.52,3248.52,0.0,3248.52
545,413,12,202,Suite,2025-03-11,2025-04-12,2025-04-14,2,32,2,0,2025-04,Saturday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,1483.02,8403.78
546,353,2,102,Standard,2025-03-12,2025-04-18,2025-04-24,6,37,1,0,2025-04,Friday,Normal,Phone,Japanese,0,0,Regular,CHECKED_OUT,,1288.0,7728.0,0,0.0,772.8,595.06,9095.86,0.0,9095.86
547,202,15,205,Family,2025-03-12,2025-06-29,2025-07-02,3,109,2,2,2025-06,Sunday,Low,OTA,German,1,0,Regular,CONFIRMED,,2484.0,7452.0,2100,0.0,955.2,735.5,11242.7,1686.41,9556.3
548,414,1,101,Standard,2025-03-12,2025-05-21,2025-05-24,3,70,1,0,2025-05,Wednesday,Low,Phone,Russian,0,0,Regular,CHECKED_OUT,,1159.2,3477.6,0,0.0,347.76,267.78,4093.14,0.0,4093.14
549,415,5,105,Standard,2025-03-12,2025-03-12,2025-03-15,3,0,3,0,2025-03,Wednesday,Normal,OTA,Chinese,1,0,Regular,CHECKED_OUT,,1400.0,4200.0,3150,0.0,735.0,565.95,8650.95,1297.64,7353.31
550,416,10,110,Deluxe,2025-03-12,2025-03-23,2025-03-24,1,11,2,1,2025-03,Sunday,Normal,OTA,Korean,1,0,Regular,CANCELLED,2025-03-14,2640.0,2640.0,700,0.0,334.0,257.18,3931.18,589.68,3341.5
551,417,5,105,Standard,2025-03-12,2025-04-27,2025-04-30,3,46,2,0,2025-04,Sunday,Normal,OTA,American,1,0,Regular,CHECKED_OUT,,1288.0,3864.0,2100,0.0,596.4,459.23,7019.63,1052.94,5966.68
552,418,10,110,Deluxe,2025-03-13,2025-03-23,2025-03-24,1,10,1,0,2025-03,Sunday,Normal,OTA,Malaysian,0,1,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,466.09,2641.19
553,419,4,104,Standard,2025-03-13,2025-04-12,2025-04-15,3,30,2,0,2025-04,Saturday,Normal,OTA,Japanese,0,0,Regular,CHECKED_OUT,,1400.0,4200.0,0,0.0,420.0,323.4,4943.4,741.51,4201.89
554,420,11,201,Deluxe,2025-03-13,2025-03-13,2025-03-14,1,0,2,0,2025-03,Thursday,Normal,Phone,Singaporean,1,0,Regular,CHECKED_OUT,,2200.0,2200.0,700,0.0,290.0,223.3,3413.3,0.0,3413.3
555,421,14,204,Family,2025-03-13,2025-04-10,2025-04-12,2,28,2,2,2025-04,Thursday,Normal,OTA,Thai,1,0,Regular,CHECKED_OUT,,2760.0,5520.0,1400,0.0,692.0,532.84,8144.84,1221.73,6923.11
556,422,12,202,Suite,2025-03-13,2025-03-17,2025-03-20,3,4,2,0,2025-03,Monday,Normal,Phone,Korean,1,1,Regular,CHECKED_OUT,,4200.0,12600.0,2100,0.0,1470.0,1131.9,17301.9,0.0,17301.9
557,199,12,202,Suite,2025-03-14,2025-03-30,2025-04-01,2,16,2,2,2025-03,Sunday,Normal,OTA,German,1,1,Regular,CANCELLED,2025-03-17,4200.0,8400.0,1400,0.0,980.0,754.6,11534.6,1730.19,9804.41
558,423,9,109,Deluxe,2025-03-14,2025-03-20,2025-03-21,1,6,2,0,2025-03,Thursday,Normal,Website,Malaysian,0,0,Regular,CHECKED_OUT,,2640.0,2640.0,0,0.0,264.0,203.28,3107.28,62.15,3045.13
559,424,4,104,Standard,2025-03-14,2025-04-08,2025-04-11,3,25,2,0,2025-04,Tuesday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,1400.0,4200.0,2100,0.0,630.0,485.1,7415.1,1112.27,6302.84
560,425,1,101,Standard,2025-03-14,2025-05-17,2025-05-20,3,64,2,1,2025-05,Saturday,Low,Website,Indian,1,0,Regular,CHECKED_OUT,,1159.2,3477.6,2100,0.0,557.76,429.48,6564.84,131.3,6433.54
561,426,4,104,Standard,2025-03-15,2025-04-05,2025-04-06,1,21,1,0,2025-04,Saturday,Normal,OTA,Thai,0,0,Regular,CHECKED_OUT,,1680.0,1680.0,0,0.0,168.0,129.36,1977.36,296.6,1680.76
562,427,7,107,Deluxe,2025-03-15,2025-04-04,2025-04-05,1,20,2,0,2025-04,Friday,Normal,OTA,Chinese,1,1,Regular,CANCELLED,2025-03-26,2640.0,2640.0,700,0.0,334.0,257.18,3931.18,589.68,3341.5
563,428,11,201,Deluxe,2025-03-15,2025-05-18,2025-05-20,2,64,1,0,2025-05,Sunday,Low,OTA,Indian,1,0,Regular,CANCELLED,2025-04-24,1821.6,3643.2,700,0.0,434.32,334.43,5111.95,766.79,4345.15
564,429,12,202,Suite,2025-03-15,2025-04-18,2025-04-20,2,34,2,1,2025-04,Friday,Normal,Phone,Chinese,1,0,Regular,CHECKED_OUT,,3864.0,7728.0,1400,0.0,912.8,702.86,10743.66,0.0,10743.66
565,430,14,204,Family,2025-03-15,2025-04-19,2025-04-20,1,35,2,1,2025-04,Saturday,Normal,OTA,Korean,1,0,Regular,CHECKED_OUT,,2760.0,2760.0,700,0.0,346.0,266.42,4072.42,610.86,3461.56
566,431,2,102,Standard,2025-03-15,2025-03-31,2025-04-01,1,16,2,0,2025-03,Monday,Normal,OTA,Malaysian,0,0,Regular,CANCELLED,2025-03-18,1400.0,1400.0,0,0.0,140.0,107.8,1647.8,247.17,1400.63
567,426,7,107,Deluxe,2025-03-15,2025-03-22,2025-03-23,1,7,2,0,2025-03,Saturday,Normal,Website,Thai,1,0,Regular,CHECKED_OUT,,2420.0,2420.0,700,0.0,312.0,240.24,3672.24,73.44,3598.8
568,432,14,204,Family,2025-03-16,2025-05-02,2025-05-03,1,47,2,2,2025-05,Friday,Low,OTA,Chinese,1,0,Regular,CHECKED_OUT,,2484.0,2484.0,700,0.0,318.4,245.17,3747.57,562.14,3185.43
569,433,13,203,Suite,2025-03-16,2025-04-09,2025-04-11,2,24,2,2,2025-04,Wednesday,Normal,OTA,Chinese,0,1,Regular,CHECKED_OUT,,4200.0,8400.0,0,0.0,840.0,646.8,9886.8,1483.02,8403.78
570,434,3,103,Standard,2025-03-16,2025-03-16,2025-03-19,3,0,1,0,2025-03,Sunday,Normal,OTA,Indian,1,0,Regular,CHECKED_OUT,,1288.0,3864.0,1050,0.0,491.4,378.38,5783.78,867.57,4916.21
571,435,10,110,Deluxe,2025-03-16,2025-03-24,2025-03-27,3,8,2,0,2025-03,Monday,Normal,Website,Australian,1,1,Regular,CANCELLED,2025-03-16,2420.0,7260.0,2100,0.0,936.0,720.72,11016.72,220.33,10796.39
572,436,10,110,Deluxe,2025-03-17,2025-03-17,2025-03-18,1,0,2,1,2025-03,Monday,Normal,Phone,Thai,0,0,Regular,NO_SHOW,,2200.0,2200.0,0,0.0,220.0,169.4,2589.4,0.0,2589.4
